    ocorrencia_id,fração_origem,tipo,descricao_completa,data_ocorrencia,gravidade,resolvido,acao_tomada
OC01054,FR2183,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2024-12-26 16:43,3,False,A resolver
OC01055,FR0543,vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2025-02-04 16:43,4,False,Pendente
OC01056,FR0601,ruido,OBRAS NÃO AUTORIZADAS NO APARTAMENTO 3C FORA DO HORÁRIO PERMITIDO. UTILIZAÇÃO DE BERBEQUIM E MARTELO APÓS AS 20H.,2024-09-24 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC01057,FR0864,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-05-14 16:43,2,False,Em análise pela administração
OC01058,FR0439,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2024-05-12 16:43,3,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC01059,FR2211,Vandalismo,Grafittis na entrada do bloco A. Necessária limpeza e eventual instalação de câmaras.,2024-05-02 16:43,1,True,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC01060,FR0941,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-05-19 16:43,10,False,em analise
OC01061,FR1222,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2025-01-04 16:43,2,False,em analise
OC01062,FR2276,Ruído,"Barulho excessivo proveniente do apartamento 3C durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-08-10 16:43,3,False,Em análise pela administração
OC01063,FR0649,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-04-05 16:43,3,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01064,FR1589,Ruído,Obras não autorizadas no apartamento 1A fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-02-11 16:43,2,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC01065,FR2135,ruido,Obras não autorizadas no apartamento 5E fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-04-06 16:43,2,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC01066,FR0489,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2024-06-17 16:43,2,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC01067,FR1906,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 70). Já aconteceu várias vezes.,2025-01-02 16:43,1,False,Em análise pela administração
OC01068,FR0530,Ruído,Obras não autorizadas no apartamento 4D fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-10-18 16:43,4,False,Em análise pela administração
OC01069,FR0442,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 3C. Já causou danos na pintura e no rodapé.",2024-08-01 16:43,3,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01070,FR1967,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 2B. Já causou danos na pintura e no rodapé.",2024-12-25 16:43,3,S,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01071,FR1216,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-02-07 16:43,2,False,Em análise pela administração
OC01072,FR2141,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,13/06/2024 16:43,2,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC01073,FR1235,Ruído,Obras não autorizadas no apartamento 2B fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-10-04 16:43,3,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC01074,FR0233,Estacionamento,"Carro abandonado na garagem há meses, ocupando lugar e vertendo óleo.",2025-07-10 16:43,3,False,em analise
OC01075,FR2236,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 68). Já aconteceu várias vezes.,2024-04-29 16:43,3,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
OC01076,FR1384,Ruído,Cão do apartamento 2B ladra constantemente durante o dia quando os proprietários estão ausentes.,2025-05-09 16:43,2,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC01077,FR0980,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 4D. Já causou danos na pintura e no rodapé.",2024-07-04 16:43,4,False,Em análise pela administração
OC01078,FR1120,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-05-19 16:43,2,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01079,FR0751,Ruído,Cão do apartamento 3C ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-11-27 16:43,3,False,em analise
OC01080,FR0556,Ruído,Cão do apartamento 1A ladra constantemente durante o dia quando os proprietários estão ausentes.,2025-04-09 16:43,5,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC01081,FR0567,Estacionamento,"Carro abandonado na garagem há meses, ocupando lugar e vertendo óleo.",2025-09-10 16:43,2,False,em analise
OC01082,FR0578,Segurança,Pessoas estranhas a entrar no edifício e a permanecer nas escadas durante a noite.,2025-07-13 16:43,2,False,Pendente
OC01083,FR1042,Estacionamento,"Carro abandonado na garagem há meses, ocupando lugar e vertendo óleo.",2024-10-12 16:43,4,False,em analise
OC01084,FR0061,seguranca,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2024-11-05 16:43,4,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC01085,FR1889,Ruído,Obras não autorizadas no apartamento 2B fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2025-08-21 16:43,3,False,A resolver
OC01086,FR0154,ruido,"Barulho excessivo proveniente do apartamento 5E durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-12-05 16:43,2,False,em analise
OC01087,FR0077,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 15). Já aconteceu várias vezes.,2025-08-26 16:43,3,False,A resolver
OC01088,FR1603,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-08-21 16:43,1,False,Pendente
OC01089,FR1492,Infiltração,MANCHA DE HUMIDADE NO TETO DA SALA COM GOTEJAMENTO ATIVO. SUSPEITA DE RUTURA NA CANALIZAÇÃO DO APARTAMENTO SUPERIOR.,2025-05-16 16:43,3,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01090,FR1728,Limpeza,Lixo acumulado no patamar do 1º andar há vários dias. Cheiro nauseabundo.,2024-04-16 16:43,3,S,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC01091,FR0041,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-04-04 16:43,2,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01092,FR2232,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-05-29 16:43,3,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01093,FR0969,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-01-19 16:43,4,True,Situação regularizada. Empresa de limpeza notificada e serviço melhorado.
OC01094,FR2156,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-03-07 16:43,2,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01095,FR0523,Vandalismo,Grafittis na entrada do bloco A. Necessária limpeza e eventual instalação de câmaras.,2025-03-26 16:43,3,False,Pendente
OC01096,FR0858,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 98). Já aconteceu várias vezes.,2024-05-04 16:43,5,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
OC01097,FR0330,Vandalismo,Caixas de correio arrombadas durante a noite. Vários moradores afetados.,2024-05-20 16:43,3,True,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC01098,FR1556,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2025-02-21 16:43,2,False,Pendente
OC01099,FR1194,Ruído,"Barulho excessivo proveniente do apartamento 4D durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-03-15 16:43,4,False,em analise
OC01100,FR1432,Ruído,Obras não autorizadas no apartamento 4D fora do horário permitido. Utilização de berbequim e martelo após as 20h.,2024-08-08 16:43,3,False,em analise
OC01101,FR1578,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2025-05-14 16:43,3,False,em analise
OC01102,FR0859,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2024-09-04 16:43,5,True,Problema corrigido. Sistema reparado/substituído conforme necessário.
OC01103,FR2031,Vandalismo,GRAFITTIS NA ENTRADA DO BLOCO A. NECESSÁRIA LIMPEZA E EVENTUAL INSTALAÇÃO DE CÂMARAS.,2025-06-18 16:43,2,False,Pendente
OC01104,FR0865,Estacionamento,Veículo estacionado no meu lugar de garagem (lugar 5). Já aconteceu várias vezes.,2025-07-26 16:43,2,False,Em análise pela administração
OC01105,FR1441,Ruído,"Barulho excessivo proveniente do apartamento 2B durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2024-04-07 16:43,2,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC01106,FR1510,Segurança,"Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.",2025-08-13 16:43,3,False,Pendente
OC01107,FR2431,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 2B. Já causou danos na pintura e no rodapé.",2024-07-05 16:43,2,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01108,FR2314,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-06-09 16:43,2,False,Pendente
OC01109,FR0874,Ruído,"Barulho excessivo proveniente do apartamento 3C durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-01-18 16:43,3,N,Em análise pela administração
OC01110,FR0558,Vandalismo,Grafittis na entrada do bloco b. Necessária limpeza e eventual instalação de câmaras.,2025-07-12 16:43,4,True,Limpeza realizada. Apresentada queixa na polícia e reforçada vigilância.
OC01111,FR0089,Ruído,Cão do apartamento 4D ladra constantemente durante o dia quando os proprietários estão ausentes.,2024-09-17 16:43,4,True,Morador notificado por escrito. Situação regularizada após intervenção da administração.
OC01112,FR1927,Ruído,"Barulho excessivo proveniente do apartamento 2B durante a madrugada. Música alta e vozes até às 3h da manhã, perturbando o descanso dos vizinhos.",2025-09-11 16:43,4,False,
OC01113,FR0077,Infiltração,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 3C. Já causou danos na pintura e no rodapé.",2024-05-27 16:43,3,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01114,FR0950,Limpeza,Empresa de limpeza não aparece há duas semanas. Escadas e hall em péssimo estado.,2024-08-05 16:43,1,True,
OC01115,FR0090,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2024-09-06 16:43,2,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01116,FR2441,Segurança,"    Porta de entrada do edifício não fecha corretamente, comprometendo a segurança de todos.    ",2025-05-28 16:43,4,False,A resolver
OC01117,FR2253,Infiltração,Mancha de humidade no teto da sala com gotejamento ativo. Suspeita de rutura na canalização do apartamento superior.,2025-01-09 16:43,2,True,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01118,FR2003,Ruído,Cão do apartamento 2B ladra constantemente durante o dia quando os proprietários estão ausentes.,2025-01-09 16:43,3,False,Pendente
OC01119,FR1494,infiltracao,"Infiltração na parede da casa de banho, provavelmente originária do apartamento 4D. Já causou danos na pintura e no rodapé.",2024-09-23 16:43,4,Sim,Reparação efetuada. Canalização substituída e paredes tratadas.
OC01120,FR2478,vandalismo,Grafittis na entrada do bloco Norte. Necessária limpeza e eventual instalação de câmaras.,2024-12-25 16:43,4,False,Pendente
OC01121,FR1312,estacionamento,Veículo estacionado no meu lugar de garagem (lugar 22). Já aconteceu várias vezes.,03-04-2024 16:43,3,True,Proprietário do veículo identificado e notificado. Situação não voltou a repetir-se.
